Time,Drag_Force_X,Drag_Force_Y,Drag_Force_Z,Delta,DC,Front_Left_Steering_Angle,Front_Right_Steering_Angle,Delta_Measured,Vx,Vy,R,Torque_OK,Alpha_F,Alpha_F_Left,Alpha_F_Right,Alpha_R_Left,Alpha_R,Alpha_R_Right,Fy_F,Fy_F_Left,Fy_F_Right,Fy_R,Fy_R_Left,Fy_R_Right,Fx
1365577000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,3.289512525052696,0.004844341744165349,0.006626073821508883,False,-6.80926132775512e-05,-6.448598067598397e-05,-7.169924587911844e-05,-6.838542489940498e-05,-6.830258490849085e-05,-6.82197449175767e-05,0.8899387125758955,0.8428017372413545,0.9370756879104366,0.8926829445766528,0.8937656239119951,0.8916002652413104,-2069.699958501683
1365582000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,3.242475620916242,0.004815381071580939,0.006574596422003309,False,-2.8223330936419724e-05,-2.4520469498910333e-05,-3.1926192373929116e-05,-6.836303072391337e-05,-6.827913447053922e-05,-6.819523821716506e-05,0.3687497992123227,0.32037034816844756,0.41712925025619785,0.8920956295057696,0.8931917686292846,0.8909994903822547,-2069.481766431565
1365587000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,3.195443636252662,0.004771167887176792,0.006498191033456518,False,-5.5834205206558175e-06,-1.8280261311173947e-06,-9.33881491019424e-06,-6.613787186047365e-05,-6.60561693129774e-05,-6.597446676548114e-05,0.07292712734110299,0.02387652777153251,0.12197772691067346,0.8627838727442927,0.8638510190333779,0.8617167264552076,-2069.266695281395
1365592000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,3.148416481978387,0.004718179520066286,0.006408289034267167,False,6.977293752069786e-06,1.0759257876764156e-05,3.1953296273754157e-06,-6.265064154010274e-05,-6.257302071267247e-05,-6.249539988524222e-05,-0.09110514619499493,-0.14048767257534356,-0.041722619814646304,0.8170392174326415,0.8180527408896102,0.8160256939756727,-2069.0547435975577
1365597000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,3.101394077358439,0.004660102986582432,0.006311560185516497,False,1.3842039147756672e-05,1.7635911911925966e-05,1.0048166383587378e-05,-5.856611736206906e-05,-5.849349216921479e-05,-5.8420866976360515e-05,-0.18068621450683214,-0.2302093001758082,-0.1311631288378561,0.7635410599742845,0.7644890678174814,0.7625930521310874,-2068.845910015625
1365602000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,3.0543763464171034,0.004598976974915066,0.006211707169647925,False,1.7585754186804454e-05,2.1383661618928733e-05,1.3787846754680175e-05,-5.43141772253592e-05,-5.424683553434425e-05,-5.4179493843329305e-05,-0.22948637473760486,-0.2790473979297353,-0.1799253515454744,0.7078972655267289,0.7087760445045499,0.707018486548908,-2068.640193230982
1365607000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,3.0073632157878962,0.004535908757970716,0.006110676366619088,False,1.9659184768628345e-05,2.3457117382074712e-05,1.5861252155181978e-05,-5.0147397682792885e-05,-5.0085263838246626e-05,-5.0023129993700366e-05,-0.25646865275581365,-0.30601549916841947,-0.2069218063432078,0.6533993328778314,0.6542099145692781,0.6525887511863845,-2068.4375919807167
1365612000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,2.960354613486246,0.004471500146393795,0.0060094271681854486,False,2.0847350495158557e-05,2.4643390178373092e-05,1.7051310811944023e-05,-4.6196901390587906e-05,-4.6139712967339186e-05,-4.6082524544090465e-05,-0.2718907617835233,-0.32139863852218575,-0.22238288504486084,0.6017532163405168,0.6024990663868562,0.6010073662941773,-2068.2381050330023
1365617000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,2.9133504682408775,0.004406087688778901,0.005908393407646105,False,2.1559353117143803e-05,2.5352656983009415e-05,1.7766049251278192e-05,-4.2517709174322544e-05,-4.246512542069726e-05,-4.241254166707198e-05,-0.2810968804711154,-0.3305550348169588,-0.23163872612527206,0.5536721396058752,0.5543577410614979,0.5529865381502527,-2068.0417311811425
1365622000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,2.866350709145574,0.004339871652080135,0.005807744876032232,False,2.200165088737699e-05,2.5791899230117286e-05,1.8211402544636695e-05,-3.9121371551950184e-05,-3.9073034112200786e-05,-3.902469667245139e-05,-0.286783529772236,-0.3361880372034176,-0.23737902234105435,0.5093027741777442,0.5099328349676571,0.5086727133878313,-2067.84846924039
1365627000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,2.8193552654852443,0.004272982297924511,0.0057075273295905775,False,2.2276232336958376e-05,2.606334405417035e-05,1.84891206197464e-05,-3.599723718398344e-05,-3.5952800589933375e-05,-3.5908363995883316e-05,-0.2902827525042694,-0.3396328005839402,-0.2409327044245986,0.4685028056045361,0.46908186105387145,0.46792375015520077,-2067.658318046304
1365632000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,2.7723640666521043,0.004205512754246904,0.005607733158243157,False,2.2433403031976804e-05,2.6217396555793665e-05,1.8649409508159943e-05,-3.312510431329772e-05,-3.3084248928083574e-05,-3.304339354286944e-05,-0.2922517570393902,-0.34154783023674434,-0.2429556838420361,0.4310059193071029,0.43153816382381044,0.4304736747903954,-2067.4712764539436
1365637000000,0.0,0.0,0.0,0.003041822792426563,-0.376381428314966,0.0,0.0,0.0,2.7253770421062185,0.00413753499920343,0.005508334858311421,False,2.2498760807933716e-05,2.627968988293608e-05,1.8717831732931352e-05,-3.0482065225523388e-05,-3.0444500884743677e-05,-3.0406936543963966e-05,-0.29302520014295125,-0.3422682420037602,-0.24378215828214228,0.3965109811146107,0.39700022124640266,0.3960217409828187,-2067.287343337475
1365642000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.7438886672908818,-0.00201282030725171,-0.0025791495314203975,False,0.006465315394628498,0.006469093320483206,0.0064615374687737905,-2.8045808886251935e-05,-2.8011274126513488e-05,-2.7976739366775044e-05,-83.92891444027964,-83.97766099758938,-83.88016788296991,0.364725016492925,0.3651746814861007,0.3642753514997492,814.8006239848522
1365647000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.7624041390559877,-0.003829872413124409,-0.005030810439274354,False,0.001948371462029642,0.001949204367488646,0.0019475385565706378,-1.4486056065712347e-05,-1.4494366794663533e-05,-1.4502677523614719e-05,-25.364719373010615,-25.375556545674208,-25.353882200347023,0.1887454587909566,0.1886372365882593,0.18885368099365393,814.7297524870588
1365652000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.7809196826382774,-0.004389364124553201,-0.005806599223789793,False,0.0006213868895382471,0.0006244747926667524,0.0006182989864097418,6.7610760872778706e-06,6.768595416980684e-06,6.776114746683498e-06,-8.092302687334774,-8.13251411570089,-8.052091258968659,-0.08814966943034959,-0.08805174269925918,-0.08824759616144,814.6583863607684
1365657000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.7994341131791893,-0.004578310195901485,-0.006075953614052918,False,0.0002252952972839591,0.00022934013676500055,0.00022125045780291763,1.892081384535465e-05,1.8944943803135133e-05,1.896907376091562e-05,-2.934389965359605,-2.9870721545299053,-2.8817077761893053,-0.24675195631803046,-0.2464376711957476,-0.2470662414403133,814.5865400031005
1365662000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.8179470615811155,-0.00465585090595301,-0.006189052541173281,False,0.00010519823003880087,0.00010956170812171121,0.00010083475195589052,2.4898616464959024e-05,2.4931624875927097e-05,2.496463328689517e-05,-1.3703163309107154,-1.4271550794467582,-1.3134775823746725,-0.32476058390659035,-0.3243306147444692,-0.32519055306871153,814.5142180521781
1365667000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.836458406543659,-0.00469917353088716,-0.006252915433231881,False,6.863061808038968e-05,7.309510867977353e-05,6.416612748100584e-05,2.7917093645021232e-05,2.7954545523908968e-05,2.7991997402796707e-05,-0.8940797482094724,-0.9522404939649394,-0.8359190024540055,-0.36417565389118267,-0.3636877525252457,-0.36466355525711963,814.4414220506884
1365672000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.854968102585402,-0.004731721763988373,-0.006300931264596996,False,5.7881048690701506e-05,6.237662505878885e-05,5.338547232261416e-05,2.9682634331892695e-05,2.972260328888937e-05,2.976257224588604e-05,-0.7541206304525587,-0.8126925694970193,-0.6955486914080983,-0.3872499363026507,-0.3867291887110851,-0.3877706838942164,814.3681525955635
1365677000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.8734761278091825,-0.0047607522470242275,-0.006343731101414217,False,5.528908842736399e-05,5.979330540436395e-05,5.0784871450364026e-05,3.095364913622889e-05,3.099537739327166e-05,3.1037105650314426e-05,-0.7204273679025512,-0.779118148515756,-0.6617365872893465,-0.4038757422710409,-0.403332015113393,-0.4044194694286888,814.2944099932539
1365682000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.891982467792962,-0.0047885517088929255,-0.006384768049595891,False,5.5341417586434166e-05,5.98469508596264e-05,5.0835884313241934e-05,3.204413088094258e-05,3.208734252173903e-05,3.2130554162535486e-05,-0.7211866477591888,-0.7799008830054165,-0.6624724125129613,-0.41814914569291695,-0.41758602931810235,-0.4187122620677316,814.2201944600375
1365687000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.910487110530021,-0.0048158519204738424,-0.006425185689556042,False,5.628311635456841e-05,6.07875090151656e-05,5.177872369397122e-05,3.308008012110447e-05,3.312469000841106e-05,3.3169299895717655e-05,-0.7335377143732209,-0.7922434259627221,-0.6748320027837196,-0.43171406824666736,-0.43113266769986325,-0.4322954687934714,814.1455061841847
1365692000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.9289900448092125,-0.004842889012016743,-0.006465369789707126,False,5.754520320630312e-05,6.20475907351461e-05,5.3042815677460144e-05,3.411162200320128e-05,3.415761984323197e-05,3.420361768326266e-05,-0.7500680110583484,-0.8087539669090967,-0.6913820552076,-0.4452246343411161,-0.4446250794495895,-0.44582418923264266,814.070345345607
1365697000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.9474912596864664,-0.004869738153653768,-0.006505452606962037,False,5.894022197186488e-05,6.344026953909298e-05,5.444017440463678e-05,3.515895000229864e-05,3.520635524512352e-05,3.525376048794841e-05,-0.7683352853632794,-0.8269971548431204,-0.7096734158834384,-0.45894447931811977,-0.4583265121800253,-0.4595624464562143,813.994712122186
1365702000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.9659907443090123,-0.004896421204707526,-0.006545479950289508,False,6.040583012909668e-05,6.490338147562003e-05,5.590827878257333e-05,3.623057931767707e-05,3.627942376573752e-05,3.6328268213797955e-05,-0.7875273665916117,-0.8461631457158384,-0.728891587467385,-0.47298487468375355,-0.4723480762355249,-0.4736216731319822,813.9186066918503
1365707000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,2.984488487855747,-0.004922941946264447,-0.006585467576563081,False,6.192151192130368e-05,6.641647114540624e-05,5.742655269720112e-05,3.7330496177775234e-05,3.738081730172122e-05,3.7431138425667204e-05,-0.8073770983444457,-0.8659855693811577,-0.7487686273077336,-0.4873980028801953,-0.4867418799770977,-0.4880541257832928,813.8420292332713
1365712000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,3.0029844795165497,-0.004949297805491181,-0.006625420583196284,False,6.348102095615543e-05,6.797331192989623e-05,5.898872998241463e-05,3.8460944781918506e-05,3.85127831650165e-05,3.8564621548114496e-05,-0.8278032836418657,-0.8863834862173028,-0.7692230810664287,-0.5022133211393853,-0.5015373398462641,-0.5028893024325066,813.7649799260996
1365717000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,3.0214787084848873,-0.004975483815997491,-0.006665340198194089,False,6.508309624466378e-05,6.957264837936447e-05,6.059354410996309e-05,3.9623515441331405e-05,3.96769138215919e-05,3.973031220185239e-05,-0.8487897094007627,-0.9073407549611358,-0.7902386638403897,-0.5174517610616568,-0.5167553591249917,-0.5181481629983219,813.6874589510479
1365722000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,3.039971163955033,-0.005001493970130619,-0.006705226199442617,False,6.672827970678817e-05,7.12150228223741e-05,6.224153659120223e-05,4.0819572430041875e-05,4.087457536586036e-05,4.092957830167884e-05,-0.8703436729427966,-0.9288646778601096,-0.8118226680254835,-0.5331313126359534,-0.5324139038301353,-0.5338487214417715,813.6094664899208
1365727000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,3.0584618351209025,-0.005027321680135572,-0.006745077790800096,False,6.841780768650652e-05,7.290167008002337e-05,6.393394529298968e-05,4.2050424603333686e-05,4.210707838603923e-05,4.216373216874478e-05,-0.8924815354979283,-0.9509715958717947,-0.8339914751240618,-0.5492692515727194,-0.5485302268278055,-0.5500082763176334,813.5310027256253
1365732000000,0.0,0.0,0.0,-0.0034010062766649377,0.2,0.0,0.0,0.0,3.076950711175468,-0.005052959929332005,-0.006784893923590151,False,7.015322005090772e-05,7.463412770613307e-05,6.567231239568237e-05,4.3317395335598715e-05,4.337574800241251e-05,4.34341006692263e-05,-0.915223627698478,-0.9736818090309456,-0.8567654463660103,-0.5658830527346175,-0.5651217799546248,-0.5666443255146101,813.4520678421762
1365737000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.0954228319416512,0.0015618466879982484,0.0019139337562764118,False,-0.007590436860680862,-0.007585958984472905,-0.0075949147368888185,4.4621852848084585e-05,4.468195423812729e-05,4.4742055628170005e-05,98.62548681301124,98.56778869640529,98.68318492961717,-0.5829907866248394,-0.5822066099441082,-0.5837749633055707,813.3726620246978
1365742000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.1139014628641815,0.00434477472971447,0.005679394810144569,False,-0.0032837926126600683,-0.003283423901564335,-0.003284161323755801,3.157055702321031e-05,3.155865405625249e-05,3.154675108929467e-05,42.81711578147184,42.81231567044935,42.82191589249434,-0.41181115832216586,-0.41196648097620275,-0.4116558356681289,813.292850244046
1365747000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.132381972226911,0.005538194580002376,0.007344268078882954,False,-0.0014708160890683781,-0.0014677114244300011,-0.001473920753706755,1.2120468437917498e-08,1.2106998564308498e-08,1.2093528690699498e-08,19.192017495017403,19.151518771025014,19.232516219009792,-0.00015800344095324772,-0.00015817923071386613,-0.0001578276511926293,813.2125323757007
1365752000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.1508622676097926,0.006066985372020569,0.008106784995346979,False,-0.0006996890143888864,-0.0006945950653521825,-0.0007047829634255903,-2.5630758613218044e-05,-2.5594153276466537e-05,-2.5557547939715034e-05,9.132095614471039,9.065615875233323,9.198575353708755,0.33405769860777046,0.33453547543687256,0.33357992177866835,813.1317282260475
1365757000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.169341429090141,0.006314022901566739,0.008475988684383429,False,-0.0003676250083172426,-0.00036151401470029985,-0.0003737360019341854,-4.281903935292994e-05,-4.27519420724649e-05,-4.268484479199986e-05,4.798798624417052,4.719030231891225,4.8785670169428785,0.5580684976416228,0.558944361212098,0.5571926340711476,813.050446879387
1365762000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.1878190487737457,0.006439807840141769,0.008671084997135035,False,-0.0002232664537007785,-0.00021667890920065453,-0.0002298539982009025,-5.376082321001986e-05,-5.367326252121304e-05,-5.358570183240622e-05,2.9147740468889993,2.8287733718403825,3.000774721937616,0.7007141542171249,0.7018572743780811,0.6995710340561686,812.968692434097
1365767000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.2062949407517474,0.006512564975581855,0.008787898814349528,False,-0.00016039671782938593,-0.00015359229411826634,-0.0001672011415405055,-6.082337054798338e-05,-6.07226170584373e-05,-6.0621863568891216e-05,2.0942533106504193,2.0054102578459236,2.1830963634549154,0.7928388251339513,0.7941543355589546,0.791523314708948,812.8864667985927
1365772000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.2247690159915794,0.006561700278833298,0.008868958155715303,False,-0.0001334654015036239,-0.00012656402382150295,-0.00014036677918574485,-6.566133382298464e-05,-6.555173759179124e-05,-6.544214136059784e-05,1.7428279877635742,1.6527081274392783,1.8329478480878703,0.8559934951812878,0.8574246334892731,0.8545623568733023,812.8037709270368
1365777000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.2432412282183054,0.006600059823858411,0.008933421850060151,False,-0.0001226472384360947,-0.00011570395539540774,-0.00012959052147678164,-6.928482138561123e-05,-6.916877972342996e-05,-6.90527380612487e-05,1.601754025559585,1.5110760157020098,1.6924320354171603,0.9033342775558459,0.9048497638650927,0.9018187912465992,812.7206053554505
1365782000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.2617115502741583,0.006633327071961764,0.008990048876808243,False,-0.00011918690417286664,-0.00011222717380109017,-0.00012614663454464312,-7.227391460899152e-05,-7.215268159554156e-05,-7.203144858209159e-05,1.5567505892290736,1.4658467915614237,1.6476543868967233,0.9424173275181753,0.9440008030616923,0.9408338519746582,812.6369704349095
1365787000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.2801799636631737,0.00666404499069826,0.009042901739225707,False,-0.00011916257556543377,-0.00011219834923926336,-0.00012612680189160418,-7.495186049220034e-05,-7.482605512077243e-05,-7.47002497493445e-05,1.5566217406898764,1.4656481785954774,1.6475953027842751,0.9774540129403995,0.9790974092893663,0.9758106165914325,812.5528664339657
1365792000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.29864645386493,0.0066933609077721576,0.009093891168481734,False,-0.00012079349512876406,-0.00011383050964173212,-0.000127756480615796,-7.749645621549861e-05,-7.736635178328611e-05,-7.72362473510736e-05,1.5781189825334696,1.4871505367637343,1.669087428303205,1.0107612609644194,1.0124610232426787,1.00906149868616,812.4682935841879
1365797000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.3171110082050306,0.0067217935110369,0.009143927842288914,False,-0.00012326091009540793,-0.00011630201228363026,-0.0001302198079071856,-8.000543595351361e-05,-7.987111815060504e-05,-7.973680034769649e-05,1.6105523006647826,1.519626115090338,1.701478486239227,1.0436130655899958,1.0453680890359267,1.0418580421440649,812.3832521006831
1365802000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.33557361487382,0.006749574379773948,0.009193451035703326,False,-0.00012618445149052216,-0.0001192311295984275,-0.00013313777338261681,-8.253315614800076e-05,-8.239460778192086e-05,-8.225605941584095e-05,1.648955198090955,1.5580906749559806,1.7398197212259292,1.0767182973443998,1.0785288213421358,1.074907773346664,812.2977421914715
1365807000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.3540342624677195,0.006776801979354624,0.00924267466531111,False,-0.00012938636320873912,-0.00012243946097986128,-0.00013633326543761697,-8.511068733731245e-05,-8.496783333434367e-05,-8.482497933137489e-05,1.6910067880186488,1.6002149129340364,1.7817986631032614,1.1104824309235743,1.1123494515239558,1.1086154103231929,812.2117640618303
1365812000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.3724929397715973,0.006803511937115976,0.009291703376283007,False,-0.00013278389228606625,-0.00012584394642410537,-0.00013972383814802713,-8.775668068804177e-05,-8.760941188077402e-05,-8.746214307350626e-05,1.7356268394649499,1.6449145886766996,1.8263390902532,1.1451491205364732,1.1470740799067503,1.1432241611661962,812.1253179163348
1365817000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.390949635653765,0.006829709475739864,0.0093405880530543,False,-0.00013633951750260291,-0.0001294069194261848,-0.00014327211557902102,-9.048321336710615e-05,-9.033139900571679e-05,-9.017958464432741e-05,1.7823258939909463,1.691698347185953,1.8729534407959398,1.1808763685247423,1.1828609916196504,1.1788917454298342,812.0384039598335
1365822000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.4094043390142525,0.006855384529398442,0.009389352713962483,False,-0.00014003763006523477,-0.00013311270464913798,-0.00014696255548133155,-9.329893178158662e-05,-9.314242604618853e-05,-9.298592031079043e-05,1.8309007463983356,1.740362115367192,1.9214393774294791,1.2177774903557883,1.2198236999205887,1.2157312807909877,811.9510223979217
1365827000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.4278570387585883,0.006880518837778714,0.009438007708351364,False,-0.00014387347210486658,-0.00013695651670500315,-0.00015079042750473,-9.621074848084076e-05,-9.604939378658568e-05,-9.588803909233062e-05,1.8812899827578633,1.7908441213191655,1.971735844196561,1.2559432340926957,1.258053107552043,1.2538333606333483,811.8631734371776
1365827000000,0.0,0.0,0.0,0.0042613668060331655,0.2,0.0,0.0,0.0,3.446307723783909,0.0069050892774589106,0.009486556271110369,False,-0.00014784782979759565,-0.00014093913404306536,-0.00015475652555212594,-9.9224766218671e-05,-9.905839479042226e-05,-9.889202336217353e-05,1.9335046678200352,1.843155330518738,2.0238540051213323,1.2954538286908095,1.2976295776413491,1.2932780797402699,811.7748572852832
1365837000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.464756289289818,0.003744907272894739,0.005330516498731019,False,0.004297993561193611,0.004304893705025969,0.004291093417361253,-0.00010234678888530449,-0.00010217522338476673,-0.00010200365788422897,-56.14010539293852,-56.229994189895926,-56.05021659598113,1.3363856480914755,1.3386296101754642,1.3341416860074868,811.6860741510911
1365842000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.483202804543416,0.001993513153011507,0.002957752066022165,False,0.0024463967720324336,0.002448515677082958,0.0024442778669819093,-9.618298368534995e-05,-9.60928022193973e-05,-9.600262075344465e-05,-31.987604640669364,-32.01528622764324,-31.95992305369549,1.256993297076156,1.258172962405391,1.2558136317469208,811.5968246990786
1365847000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.5016473243828474,0.0010127476780634284,0.0015871838047615602,False,0.0014105104537493393,0.0014111433826243531,0.0014098775248743256,-7.731581750835959e-05,-7.727579020864843e-05,-7.723576290893725e-05,-18.450685099078,-18.4589619737114,-18.442408224444602,1.0109782303482753,1.011501896216269,1.0104545644802814,811.5071087556946
1365852000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.520089837637095,0.0004567668194907079,0.0007845506701896393,False,0.0008245613640880424,0.0008247372055424581,0.0008243855226336267,-5.7545385958062336e-05,-5.752947944089001e-05,-5.751357292371769e-05,-10.788390039708718,-10.790690487119997,-10.786089592297438,0.7527405376820708,0.7529486653183103,0.7525324100458315,811.4169262109497
1365857000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.5385303219436066,0.00013433011260556636,0.00030258396143978004,False,0.0004888528932520547,0.0004888937155042904,0.000488812070999819,-4.074723952740494e-05,-4.074170046527737e-05,-4.073616140314981e-05,-6.397088777642966,-6.397622955856891,-6.396554599429042,0.5331516729821388,0.5332241579176944,0.5330791880465832,811.3262772744748
1365862000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.5569687558009373,-5.3229610210085926e-05,1.1846074105982454e-05,False,0.0002919694036461251,0.00029197479604138816,0.000291964011250862,-2.7455377414366314e-05,-2.7453945366340857e-05,-2.74525133183154e-05,-3.8212314627870487,-3.821302036404313,-3.8211608891697844,0.3593134009718641,0.3593321434142908,0.35929465852943737,811.23516221248
1365867000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.575405120909725,-0.00016274596525827988,-0.00016447069818889068,False,0.00017617408284842354,0.00017617405762258248,0.0001761741080742646,-1.751265971665509e-05,-1.7512624139152698e-05,-1.751258856165031e-05,-2.3060408734528974,-2.3060405432592668,-2.306041203646528,0.22923301749815955,0.22923348319295217,0.2292325518033669,811.1435812891791
1365872000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.593839401702668,-0.0002270225954823197,-0.00027209426431607084,False,0.0001078825884993656,0.00010788485321191507,0.0001078803237868161,-1.0327457664133268e-05,-1.0327747464361481e-05,-1.0328037264589696e-05,-1.4123245607736505,-1.4123542087810719,-1.4122949127662292,0.13520387062937397,0.1352000767612439,0.13520766449750404,811.0515347549608
1365877000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.6122715845095605,-0.00026503121539746114,-0.0003383403817202982,False,6.750213858401025e-05,6.750773094929612e-05,6.749654621872438e-05,-5.250543972344325e-06,-5.250786474115008e-06,-5.2510289758856915e-06,-0.8838096825552696,-0.8838829036922828,-0.8837364614182563,0.06874889508325134,0.06874571999151868,0.068752070174984,810.9590228483386
1365882000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.630701656877602,-0.0002877646649010857,-0.00037958080079091743,False,4.356845561298675e-05,4.357674150833534e-05,4.356016971763816e-05,-1.7165013681036983e-06,-1.7165994462487028e-06,-1.7166975243937072e-06,-0.5705209575127042,-0.5706294597670679,-0.5704124552583405,0.022478558853944938,0.02247727453839966,0.022479843169490216,810.8660457998213
1365887000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.649129607107585,-0.0003016036449826579,-0.0004056604403415923,False,2.9353685471444446e-05,2.9363840682239476e-05,2.9343530260649416e-05,7.201034993224193e-07,7.20149426116254e-07,7.201953529100889e-07,-0.384432874631352,-0.3845658731400665,-0.38429987612263755,-0.009431494778311717,-0.009430893294368945,-0.00943209626225449,810.7726038351224
1365892000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.667555423959076,-0.0003102576024710669,-0.00042251875501836986,False,2.0898112241715355e-05,2.0909483758728198e-05,2.088674072470251e-05,2.391255201976991e-06,2.3914173675209275e-06,2.3915795330648635e-06,-0.27373078913466725,-0.2738797372355004,-0.2735818410338341,-0.031323622724813094,-0.0313214986236913,-0.03132574682593489,810.6786971773716
1365897000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.685979096469215,-0.000315886027092146,-0.0004337505875670477,False,1.5864599896332028e-05,1.5876738211322564e-05,1.585246158134149e-05,3.5359612256036816e-06,3.536209731762138e-06,3.536458237920595e-06,-0.20782830703579655,-0.20798732052366306,-0.20766929354793004,-0.04632480487133048,-0.04632154940851795,-0.046328060334143,810.5843260485318
1365902000000,0.0,0.0,0.0,-0.0001885912184909255,0.2,0.0,0.0,0.0,3.704400613843211,-0.0003197475677913121,-0.0004415386356737923,False,1.2869868396405418e-05,1.288248206933343e-05,1.2857254723477407e-05,4.322332911491303e-06,4.32264320052908e-06,4.322953489566857e-06,-0.16861994574060668,-0.16878520903066999,-0.1684546824505434,-0.05663491243324398,-0.05663084705203602,-0.056638977814451937,810.4894906702743
