Time,X,Y,Yaw,Vx,Vy,R
1356517000000,0.0,0.0,0.0,-0.0005522706754042343,0.005019920459506467,0.01429866552640251
1356522000000,0.0,0.0,0.0,0.0016922727995881577,0.011572937890100011,-0.004237918074846827
1356527000000,0.0,0.0,0.0,-0.015095128838128182,-0.007594699107599537,0.004221850652611922
1356532000000,0.0,0.0,0.0,-0.007203962833638923,0.0010730816471138103,0.013583373725423658
1356537000000,0.0,0.0,0.0,0.0013806848522968003,0.001129769128144137,0.022418495543415164
1356542000000,0.0,0.0,0.0,-0.0015522829837927574,-0.0038483962124506534,0.009546150259658112
1356547000000,0.0,0.0,0.0,-0.008120172769148223,0.015913973074154354,0.004615241131871651
1356552000000,0.0,0.0,0.0,-0.004063699391655214,0.017336991520994726,-0.0036215133219214286
1356557000000,0.0,0.0,0.0,0.0058149710744901505,-0.004194790530055358,0.0046290686420615325
1356562000000,0.0,0.0,0.0,0.0184615120168362,-0.005351670546674572,-0.007632873706919444
1356567000000,0.0,0.0,0.0,0.0018176722611432839,0.002767717524713641,-0.00019399250845206212
1356572000000,0.0,0.0,0.0,0.008381465513000121,0.019894042389068892,0.007359706088729397
1356577000000,0.0,0.0,0.0,0.005676589227637106,0.011099981136125774,-0.007357268262906013
1356582000000,0.0,0.0,0.0,-0.013038408654102501,0.01692071502864983,0.004656634702673843
1356587000000,0.0,0.0,0.0,-0.01342913926702783,-0.002639634272079914,0.0019136095710752905
1356592000000,0.0,0.0,0.0,0.00861394464396472,0.010736404878849538,-0.013784713923355245
1356597000000,0.0,0.0,0.0,-0.012399966570174373,0.014204698147771207,-0.007379113460060398
1356602000000,0.0,0.0,0.0,0.0029236612360514164,0.0027100798943320388,0.008595004696415796
1356607000000,0.0,0.0,0.0,0.00024262257163584178,0.0013361807858042214,0.029060692753209574
1356612000000,0.0,0.0,0.0,-0.012478228495900434,0.014809310169845063,-0.009098991910266288
1356617000000,0.0,0.0,0.0,0.0013556994490697917,-0.015303258535869427,0.013143755839041978
1356622000000,0.0,0.0,0.0,0.008368403559611331,0.002139695472562085,-0.0162272622611165
1356627000000,0.0,0.0,0.0,-0.0038892101251195906,-0.01278697481628529,-0.0014989640141667
1356632000000,0.0,0.0,0.0,0.004798073283757913,-0.000608896562619884,-0.019788748417647793
1356637000000,0.0,0.0,0.0,0.0030856686416505102,0.0017188295335198093,0.007196227314696506
1356642000000,0.0,0.0,0.0,-0.0040523720924650255,0.005191895587197146,0.01448878521967945
1356647000000,0.0,0.0,0.0,0.0005798366769333936,-0.006342026030637311,0.0020400738326584655
1356652000000,0.0,0.0,0.0,0.02061754362767566,0.004871947425031748,-0.021017936621770122
1356657000000,0.0,0.0,0.0,-0.0011542179232284875,-0.014457615198622731,-0.000519183582750695
1356662000000,0.0,0.0,0.0,-0.012309497870447755,-0.0006760203843166253,0.003099134737509388
1356667000000,0.0,0.0,0.0,0.005444236357943721,-0.002365185786785052,0.004581779621943355
1356672000000,0.0,0.0,0.0,0.0049944467495893355,0.016037712374355563,-0.004652901250792217
1356677000000,0.0,0.0,0.0,-0.017588428532856897,-0.005623641044284085,0.0006571860872427528
1356682000000,0.0,0.0,0.0,-0.0046871277690826866,-0.0009490251157882625,0.010219366983642737
1356687000000,0.0,0.0,0.0,0.018717445764784065,0.009414577861031611,-0.020610268057427408
1356692000000,0.0,0.0,0.0,-0.010758466613797858,-0.0061705380852052905,0.00018465566409715025
1356697000000,0.0,0.0,0.0,-0.011667648041487002,0.007612718460044376,-0.0017733361249497633
1356702000000,0.0,0.0,0.0,-0.0039037108135572813,-0.002290240870555808,0.008882438202743852
1356707000000,0.0,0.0,0.0,0.0023478354830920277,-0.0054945974378550625,0.0011287506879186357
1356712000000,0.0,0.0,0.0,-0.0015289195522086704,0.0075316776868526395,-0.008105544887129936
1356717000000,0.0,0.0,0.0,-0.002770694840694809,-0.011008416589597211,-0.0011835534815162003
1356722000000,0.0,0.0,0.0,-0.0030100539148524407,-0.0015882643834818414,-0.012210263804503449
1356727000000,0.0,0.0,0.0,0.0071423988370341975,-0.0023202869762511094,-0.005149082764385777
1356732000000,0.0,0.0,0.0,-0.015306051377774558,0.0023053451530520293,-0.025727974167008442
1356737000000,0.0,0.0,0.0,0.008244493727189559,0.02775947540441028,-0.007375233654582444
1356742000000,0.0,0.0,0.0,0.0016010980442733983,0.0038580586356377062,0.000721230303603461
1356747000000,0.0,0.0,0.0,-0.012087668853411797,-0.0025224105168101664,-0.024405698211639973
1356752000000,0.0,0.0,0.0,0.009751471859275032,-0.009458497837929512,0.0023308016428297772
1356757000000,0.0,0.0,0.0,0.008085430548883095,0.004223629423906026,0.010901897755961709
1356762000000,0.0,0.0,0.0,0.0010954352738289058,-0.005674512861410289,-0.009420259562627308
1356767000000,0.0,0.0,0.0,-0.01063514640211898,-0.001846233305493518,0.012753261631448538
1356772000000,0.0,0.0,0.0,0.006810698465509739,0.021919109886528485,0.004600619641999623
1356777000000,0.0,0.0,0.0,-0.0026483769644989837,-0.003940543248501734,0.01543169875014492
1356782000000,0.0,0.0,0.0,0.013125911702167176,0.015708309784693456,-0.0029859355995585086
1356787000000,0.0,0.0,0.0,-0.0025902091343994143,0.0006338239518086276,0.0062666501702716105
1356792000000,0.0,0.0,0.0,-0.004003526210666145,0.0003280854524064809,0.014406090687408408
1356797000000,0.0,0.0,0.0,-0.005246669499718906,0.0032219336105030394,0.009541393236797677
1356802000000,0.0,0.0,0.0,0.0048843477247110965,-0.00737630616765393,-0.0028060539906710857
1356807000000,0.0,0.0,0.0,-0.0047854967661174995,0.0003654931060144181,0.011871238667987328
1356812000000,0.0,0.0,0.0,0.005887991525901621,0.002624206701600882,0.020359995570480842
1356817000000,0.0,0.0,0.0,-0.0041571610715082944,0.0017877386018300245,0.006240913498385576
1356822000000,0.0,0.0,0.0,0.006050407080997207,-0.0068745667268583985,-0.004633866821529817
1356827000000,0.0,0.0,0.0,-0.01085959972171615,0.009157563294777798,0.0018416134617713906
1356832000000,0.0,0.0,0.0,0.0020801331397349476,-0.004171586402240498,-0.00025187895326764394
1356837000000,0.0,0.0,0.0,0.0033536589389556765,0.0016979830924656516,-0.0096809552752759
1356842000000,0.0,0.0,0.0,-0.004548358284302484,-0.0009955110328379968,-0.006294163274756416
1356847000000,0.0,0.0,0.0,0.008764692798113616,-0.027589873956525995,-0.005464007746929254
1356852000000,0.0,0.0,0.0,-0.0018508352879468238,-0.0035902570846160172,0.003536316615028908
1356857000000,0.0,0.0,0.0,0.008690298522950682,0.012932210740670327,0.013000859416031565
1356862000000,0.0,0.0,0.0,0.0012766066128956613,0.013412907300809407,-0.018883793339583958
1356867000000,0.0,0.0,0.0,0.0011895212691802007,-0.003425819390789838,-0.0050525222733142205
1356872000000,0.0,0.0,0.0,0.0019017917023520703,0.0015923406611842912,-0.010687905990748703
1356877000000,0.0,0.0,0.0,0.0016119116787595487,-0.010564169099089828,-0.0061705067886552905
1356882000000,0.0,0.0,0.0,0.00044730456410922655,0.0001524415221521791,-0.013054471985649518
1356887000000,0.0,0.0,0.0,-0.006186759808269807,1.2136095553695468e-05,0.0009744100441148417
1356892000000,0.0,0.0,0.0,0.00543462737977096,-0.0023164838598516415,0.007223617507492527
1356897000000,0.0,0.0,0.0,0.001112566189145461,-0.01399925258992216,-0.01745884364757347
1356902000000,0.0,0.0,0.0,-0.006574388813313233,0.009542993074245094,0.01305784463091543
1356907000000,0.0,0.0,0.0,-0.004357612660402356,-0.0030637837226279896,-0.005185963978886701
1356912000000,0.0,0.0,0.0,0.0054645433734488505,0.004415822297674696,0.013666200558830957
1356917000000,0.0,0.0,0.0,-0.008923781202171348,-0.00035672548818122104,0.0041691142989340214
1356922000000,0.0,0.0,0.0,0.020999670312818828,-0.0013725976003874857,0.0026542242486933903
1356927000000,0.0,0.0,0.0,0.00803226200618281,-0.0038756048798480377,0.0007605546812508091
1356932000000,0.0,0.0,0.0,-0.01253324093815403,-0.0007009858013795102,-0.0077424713861634215
1356937000000,0.0,0.0,0.0,0.010221473006802538,-0.011219979992024688,-0.006525394985795703
1356942000000,0.0,0.0,0.0,0.012198145153802535,0.00255752257996484,0.005046533305209522
1356947000000,0.0,0.0,0.0,0.01226258519717065,-0.0020452647644856976,-0.013077466800260003
1356952000000,0.0,0.0,0.0,0.00528566024552769,0.004510552633115202,-0.005003436973482268
1356957000000,0.0,0.0,0.0,0.008429501668202066,-0.0008928202387372041,-0.010386648492928974
1356962000000,0.0,0.0,0.0,-0.007276902990098723,-0.0004296737339971638,0.006930179558714463
1356967000000,0.0,0.0,0.0,0.0016952270574236736,0.008708946648318474,-0.02152697673882007
1356972000000,0.0,0.0,0.0,-0.005862317945039093,-0.005305206086686971,0.007716793355697449
1356977000000,0.0,0.0,0.0,0.001167707259376735,-0.01259087821620839,0.004799978907202227
1356982000000,0.0,0.0,0.0,0.0007159895232754841,-0.00949224545431599,0.00611682918512358
1356987000000,0.0,0.0,0.0,-0.008252139640938743,-0.008419783660883414,-0.008028561742042807
1356992000000,0.0,0.0,0.0,-0.009132570658863448,-0.0014212868994183687,-0.004365254581438144
1356997000000,0.0,0.0,0.0,-0.005898105746468844,0.013557464366239929,-0.0009761136884198781
1357002000000,0.0,0.0,0.0,0.008410980786997342,0.0016585369690945942,0.008345749618871301
1357007000000,0.0,0.0,0.0,-0.004082691582893495,-0.005005517482045926,0.003743771282999878
1357012000000,0.0,0.0,0.0,0.002755279169765851,0.004775399407538143,-0.0042784284844552805
1357017000000,0.0,0.0,0.0,0.02037984214111572,-0.00592210604866638,0.010096648596002584
1357022000000,0.0,0.0,0.0,0.0066111439781868266,-0.0029240091210351268,-0.006101595322241263
1357027000000,0.0,0.0,0.0,-0.0030107346711493316,-0.016324359291517904,0.0015220154711352014
1357032000000,0.0,0.0,0.0,-0.009556079259017141,1.9576485390744365e-06,-0.004008907612379824
1357037000000,0.0,0.0,0.0,0.005543132210442345,-0.016573934090138336,-0.005083662928740086
1357042000000,0.0,0.0,0.0,0.011257340350444322,-0.007506347853053026,0.0007180345448972612
1357047000000,0.0,0.0,0.0,-0.01504209753587653,0.01417296144512797,-0.018500127489479573
1357052000000,0.0,0.0,0.0,-0.009499858723827788,0.009986100231076815,0.0038378617716958354
1357057000000,0.0,0.0,0.0,0.00341974250053909,0.007286595376298109,-0.008175356826943817
1357062000000,0.0,0.0,0.0,0.0016930766453203956,-0.006718368985805813,-0.013001836955497361
1357067000000,0.0,0.0,0.0,-0.002968401461962194,-0.007269428642931658,-0.0159113108094747
1357072000000,0.0,0.0,0.0,0.007014592416991324,-0.024892430351253388,-0.017541413410962343
1357077000000,0.0,0.0,0.0,-0.0004491677168743188,-0.003995907533511088,0.024210874315301202
1357082000000,0.0,0.0,0.0,0.009976125043614333,-0.011855472946957464,0.004381573172459386
1357087000000,0.0,0.0,0.0,-0.009041835106405391,-0.013982498021115375,0.009401677253247996
1357092000000,0.0,0.0,0.0,0.016937074667455337,0.008069742498739407,0.003886244946881207
1357097000000,0.0,0.0,0.0,0.011402202492752232,-0.0278234470426448,-0.002110516495009792
1357102000000,0.0,0.0,0.0,-0.010335676262208247,0.0017350881514907998,-0.001725141713141202
1357107000000,0.0,0.0,0.0,0.016969678814063128,0.011413060025284446,0.006224170613488491
1357112000000,0.0,0.0,0.0,-0.012766117273931081,-0.0016445528454563283,-0.0014608794347508998
1357117000000,0.0,0.0,0.0,0.0005860595198783154,0.01126496199850129,0.012217563211925962
1357122000000,0.0,0.0,0.0,-0.006804753683588265,-0.00047551283225705134,-0.005089867122517275
1357127000000,0.0,0.0,0.0,-0.005670070151612149,0.006862979441426007,-0.0023595883459019908
1357132000000,0.0,0.0,0.0,-0.008460505790267955,0.022861438226787406,0.002295628533986282
1357137000000,0.0,0.0,0.0,0.0028571550915597395,-0.01438714674494499,0.0001310002063574038
1357142000000,0.0,0.0,0.0,0.007798348646323377,-0.013452832677077286,0.00016335675677836187
1357147000000,0.0,0.0,0.0,0.011628996558850616,0.0008089781979278737,0.001780921584173234
1357152000000,0.0,0.0,0.0,0.0012511898298867255,0.0056136369540853645,-0.00491500079403429
1357157000000,0.0,0.0,0.0,0.007543149129682038,0.005132787822185434,-0.0020417186661204293
1357162000000,0.0,0.0,0.0,0.001726130164977589,0.009073896620691494,-0.010138521316017564
1357167000000,0.0,0.0,0.0,0.01688463079103762,-0.006254322036231468,0.005632829614917984
1357172000000,0.0,0.0,0.0,0.010072879806234654,0.030001272761646207,-0.0027426737865069504
1357177000000,0.0,0.0,0.0,-0.031167892041795847,0.012396642203348787,-0.002864893692111764
1357182000000,0.0,0.0,0.0,-0.001962673231472859,-0.014147431125472667,0.024519098564683785
1357187000000,0.0,0.0,0.0,-0.0074063850424645914,0.0048451063668413724,-0.005252899974041209
1357192000000,0.0,0.0,0.0,0.006163269472108839,-0.025821356779200968,0.019520203131124587
1357197000000,0.0,0.0,0.0,0.004874922800500257,-0.016516880001646878,-0.012956400722103929
1357202000000,0.0,0.0,0.0,0.004376381414492629,-0.010167129746394164,-0.006518135607196149
1357207000000,0.0,0.0,0.0,0.007150260498610236,0.007663005680954599,-0.009501430900305915
1357212000000,0.0,0.0,0.0,-0.012123613563038956,0.018245822318565058,0.010238393593766406
1357217000000,0.0,0.0,0.0,0.001294926055269883,-0.00777233594532735,-0.0032814401494407654
1357222000000,0.0,0.0,0.0,-0.011003893992653876,-0.004295083971307935,-0.007862505130846168
1357227000000,0.0,0.0,0.0,0.002230927044539117,0.005266912002823308,0.0031081669874049255
1357232000000,0.0,0.0,0.0,-0.00036907842698220757,-0.0027203801612046604,0.01419832602292865
1357237000000,0.0,0.0,0.0,-0.016125004571144193,-5.892592265441656e-05,-0.0026842503872939994
1357242000000,0.0,0.0,0.0,0.004475302713782438,-0.0020249411999606797,0.00866582692047296
1357247000000,0.0,0.0,0.0,-0.0003418120194468593,-0.006223419258182419,0.009541794897834978
1357252000000,0.0,0.0,0.0,0.002469483502833817,0.008247876054413855,0.002010135918582836
1357257000000,0.0,0.0,0.0,-0.005552810849998783,-0.004451406646535041,0.0018681774808523076
1357262000000,0.0,0.0,0.0,-0.005188997014650181,0.011657833479630033,-0.0061850824914311524
1357267000000,0.0,0.0,0.0,0.004026801641309414,0.011576217852515875,-0.0199810886402377
1357272000000,0.0,0.0,0.0,-0.008319566009168616,0.0049753172495435715,-0.00710015326802542
1357277000000,0.0,0.0,0.0,0.01988610467455901,0.0071816298463469475,-0.006911713630414988
1357282000000,0.0,0.0,0.0,0.0074375125258515674,-0.005787749266814903,0.005266307953702494
1357287000000,0.0,0.0,0.0,0.005382259246580327,0.01028471130995892,-0.005763715753700532
1357292000000,0.0,0.0,0.0,0.002467283290081164,0.010690387396945906,0.018753390860145984
1357297000000,0.0,0.0,0.0,0.01759677960229925,-0.022338870271257628,-0.009728365806209244
1357302000000,0.0,0.0,0.0,-0.008111918957865397,0.004980549895953271,-0.018366819992478724
1357307000000,0.0,0.0,0.0,-0.021289790792685285,0.004830032792805386,-0.001805077284168986
1357312000000,0.0,0.0,0.0,-0.0015761972634839286,-0.006085565045605558,0.004813493721849628
1357317000000,0.0,0.0,0.0,0.006490141500050179,-0.01741741714809893,-0.0037846906725775707
1357322000000,0.0,0.0,0.0,-0.0008901852537778302,0.0061203420999136615,0.0009113777799472625
1357327000000,0.0,0.0,0.0,0.00781262732648403,0.017897718706321217,0.002152491026616519
1357332000000,0.0,0.0,0.0,-0.021405512305719094,-0.0011494234629401954,0.027934309581629523
1357337000000,0.0,0.0,0.0,-0.0035076002164521588,0.004167021730456387,0.012178968027728068
1357342000000,0.0,0.0,0.0,-0.0028344856892763355,-0.01409510512606334,-0.015154697403020858
1357347000000,0.0,0.0,0.0,-0.0118355219589336,0.00753868496912983,-0.004119211034264837
1357352000000,0.0,0.0,0.0,-0.009595567065113103,0.0008641576218500681,-0.0018470319101038127
1357357000000,0.0,0.0,0.0,0.007749138122295927,-0.004160826449912949,5.521488891214547e-05
1357362000000,0.0,0.0,0.0,-0.022048816245691896,0.007091257861739899,-0.014963641250343516
1357367000000,0.0,0.0,0.0,0.0002292260264987522,-0.006268420923755156,0.003423860165091953
1357372000000,0.0,0.0,0.0,-0.007378004675122208,0.003032438543161926,-0.003079670951897935
1357377000000,0.0,0.0,0.0,0.01105444151519414,-0.0011814495460174693,6.800677653942254e-05
1357382000000,0.0,0.0,0.0,0.007869894357327876,0.014217702925599925,0.0012217758521322725
1357387000000,0.0,0.0,0.0,-0.012195426636656658,-5.1190223908745457e-05,-0.015516434130099122
1357392000000,0.0,0.0,0.0,-0.0012471770901367478,0.007977759372592425,0.012070976232671686
1357397000000,0.0,0.0,0.0,0.023870647829204575,0.001772468168652141,0.009156343183207172
1357402000000,0.0,0.0,0.0,-0.0017194794926971213,-0.007097077433558332,0.009128396070505109
1357407000000,0.0,0.0,0.0,-0.00043031285765780954,0.0036651666396621753,0.0029479838810961617
1357412000000,0.0,0.0,0.0,0.01640434438084186,0.011816118452518672,-0.013316562194928539
1357417000000,0.0,0.0,0.0,0.00321670644547637,0.004536939808851357,-0.008807511354832178
1357422000000,0.0,0.0,0.0,-0.01050182921306356,0.010533561701844829,-0.013362465963707111
1357427000000,0.0,0.0,0.0,0.005374357860922816,0.009284836484816135,0.00891140031812916
1357432000000,0.0,0.0,0.0,0.015291541883527382,-0.016222796416215008,0.007334222229260783
1357437000000,0.0,0.0,0.0,0.009969367577949355,-0.008158166798747318,0.015019798283787062
1357442000000,0.0,0.0,0.0,0.006008405117284751,-0.0006274748326030262,-0.018192514945061525
1357447000000,0.0,0.0,0.0,0.01866495423889322,-0.005987427403730035,0.004446265811311804
1357452000000,0.0,0.0,0.0,0.011945792669307691,-0.0006583848489196499,0.0053660304033841975
1357457000000,0.0,0.0,0.0,0.023346153088514756,0.000711482882586674,-0.0031709591653764943
1357462000000,0.0,0.0,0.0,0.00879901309461326,-0.0014017880690259837,0.0014095568224605965
1357467000000,0.0,0.0,0.0,-0.00838925703481477,0.005520175023277875,-0.01524474715771996
1357472000000,0.0,0.0,0.0,-0.004712009951258433,-0.007301492415754826,0.01121489174821118
1357477000000,0.0,0.0,0.0,-0.011635242480425892,0.006345193691412193,-0.0021888220532967555
1357482000000,0.0,0.0,0.0,0.01119060930695297,-0.0204006922861346,0.0161958752580306
1357487000000,0.0,0.0,0.0,-0.0039194629398810795,-0.010541830534702977,0.0026767909242230077
1357492000000,0.0,0.0,0.0,0.006578317893397192,0.005101969098461448,-0.011253366738342405
1357497000000,0.0,0.0,0.0,0.015314647335098864,0.0028813551246237015,-0.00857839520408196
1357502000000,0.0,0.0,0.0,-0.002773735710437246,0.002135338280702282,-0.006731906899185151
1357507000000,0.0,0.0,0.0,0.003275202972097022,0.013793843200241514,0.016175774906831288
1357512000000,0.0,0.0,0.0,-0.006056921086249385,0.012045580466158947,0.006180264626536627
1357517000000,0.0,0.0,0.0,-0.01210676596931654,0.012424636386909223,0.008928263763665392
1357522000000,0.0,0.0,0.0,0.017603307603005273,0.005193274131992759,-0.006712795214070741
1357527000000,0.0,0.0,0.0,-0.005870390286302227,-0.0028425652978085283,-0.012773659312080037
1357532000000,0.0,0.0,0.0,-0.0004900239334478199,0.002350164060386097,-0.006103167953945873
1357537000000,0.0,0.0,0.0,-0.010004996092727548,-0.003016816972532554,-0.0007208512773931296
1357542000000,0.0,0.0,0.0,0.0240674264231507,0.001698925104024423,0.0019745441299002416
1357547000000,0.0,0.0,0.0,-0.0027648251666411434,0.0018858602935918158,-0.000589890450719006
1357552000000,0.0,0.0,0.0,-0.00481039547982246,0.02044642705500699,0.005350943796965657
1357557000000,0.0,0.0,0.0,-0.004654405024860848,0.008852309863252878,0.015324323967384479
1357562000000,0.0,0.0,0.0,0.012803011502659683,0.012097076400821302,0.006786218722724367
1357567000000,0.0,0.0,0.0,0.011363303082279364,-0.012373112923731083,0.003985493213343282
1357572000000,0.0,0.0,0.0,-0.002813134311674172,0.01788760789511451,0.010443381630071785
1357577000000,0.0,0.0,0.0,-0.01105832186412952,0.0051959899015501035,0.008203455229715027
1357582000000,0.0,0.0,0.0,-0.013971324574659025,-0.013874336836239629,0.013221675678029725
1357587000000,0.0,0.0,0.0,0.010241941857982837,0.009928905748094767,-0.011649570253269077
1357592000000,0.0,0.0,0.0,-0.013237718811568473,0.014181573566583665,-0.0024824595100862742
1357597000000,0.0,0.0,0.0,0.005480059515433944,-0.0007395972534241298,-0.007033599161020794
1357602000000,0.0,0.0,0.0,-0.009134464155244297,-0.006886461489525594,-0.012114546873185018
1357607000000,0.0,0.0,0.0,-0.013245093886469689,-0.0022797846309750174,-0.010602674005884943
1357612000000,0.0,0.0,0.0,0.0008508052383470857,0.009184458059102297,-0.015705304201372554
1357617000000,0.0,0.0,0.0,-0.00288944942779839,-0.0015793335406224943,0.002697815657119524
1357622000000,0.0,0.0,0.0,-0.0016995084474068153,-0.01678556723415321,0.0006434560624528401
1357627000000,0.0,0.0,0.0,0.013798091734740203,-0.005771722104586089,-0.004622818485703554
1357632000000,0.0,0.0,0.0,0.004773269520214462,0.004450876652061988,0.00946431230654963
1357637000000,0.0,0.0,0.0,0.007917813529200282,0.009891638834440468,0.020442733984653454
1357642000000,0.0,0.0,0.0,-0.013281275865305702,0.0009845105252897614,0.004166300717426634
1357647000000,0.0,0.0,0.0,0.011671870415935775,0.014386139920347698,-8.811740643557962e-05
1357652000000,0.0,0.0,0.0,0.007191987738163258,0.007749685707435153,0.006262200485792961
1357657000000,0.0,0.0,0.0,0.0023125584882645036,0.0013716438335910919,-0.00018629652457834386
1357662000000,0.0,0.0,0.0,0.004376129476532872,0.016072137787367262,0.018848206429883232
1357667000000,0.0,0.0,0.0,-0.01189003675074759,0.0005623426170765915,-0.0051014911536110385
1357672000000,0.0,0.0,0.0,-0.005083450711673898,-0.007719139010394429,-0.0013600856190787664
1357677000000,0.0,0.0,0.0,-0.0016128846017829167,-0.020107154928611655,-0.017880799638684042
1357682000000,0.0,0.0,0.0,-0.0008593446678469152,-0.004541034582603719,0.0013349687956269688
1357687000000,0.0,0.0,0.0,-0.008865316234467352,0.010692360623152382,-0.0015210087663721195
1357692000000,0.0,0.0,0.0,-0.012968530392360123,-0.0007405539524713152,-0.004869426735581731
1357697000000,0.0,0.0,0.0,0.010178653116180129,0.016126168564323078,-0.005191693654039653
1357702000000,0.0,0.0,0.0,0.00045411973199111123,-0.004415280650263764,0.02006573851229351
1357707000000,0.0,0.0,0.0,0.014039355232888856,-0.0053030893742854026,0.0014799781670840739
